"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"420","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:30:17,FALSE,NA,"1198972176143147010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eqbal_zaki",200,TRUE,FALSE,NA,NA
"421","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:30:17,FALSE,NA,"1198972175052660736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AabKeshti",200,TRUE,FALSE,NA,NA
"422","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 14:30:04,FALSE,NA,"1198972124406247425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VMangavalli",2745,TRUE,FALSE,NA,NA
"423","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:30:02,FALSE,NA,"1198972115929751552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","29shiraz",200,TRUE,FALSE,NA,NA
"424","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:29:59,FALSE,NA,"1198972103078359044",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Assetrbi",200,TRUE,FALSE,NA,NA
"425","RT @RanaAyyub: I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that    ails…",FALSE,0,NA,2019-11-25 14:29:33,FALSE,NA,"1198971991749013504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tweetsOfEl",200,TRUE,FALSE,NA,NA
"426","I spoke to @Slate on the anxiety of Being Muslim in India. On Kashmir, the Ayodhya verdict and everything else that… https://t.co/kAs3Mm9Hh3",FALSE,634,NA,2019-11-25 14:29:05,TRUE,NA,"1198971876049113088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanaAyyub",200,FALSE,FALSE,NA,NA
"427","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/y54loFjma7
via NaMo App",FALSE,0,NA,2019-11-25 14:27:10,FALSE,NA,"1198971392168886273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankar02505520",0,FALSE,FALSE,NA,NA
"428","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 14:26:59,FALSE,NA,"1198971347633725450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ajeett",653,TRUE,FALSE,NA,NA
"429","RT @Uppolice: .@myogiadityanath commends #UPPolice handling of law and order post Ayodhya verdict https://t.co/YZ8OQONKNS",FALSE,0,NA,2019-11-25 14:26:41,FALSE,NA,"1198971269883944960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sachintomarsi",156,TRUE,FALSE,NA,NA
"430","#MannKiBaat
Referring to the Ayodhya verdict, PM Modi appreciated how the country has moved ahead on a new path, wi… https://t.co/TFGvjLVoZn",FALSE,0,NA,2019-11-25 14:26:37,TRUE,NA,"1198971253584842752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shankar02505520",0,FALSE,FALSE,NA,NA
"431","RT @MrKKjha: Shiv Sena was never officially a part of Sangh Parivar but ideologically there was little distance between the BJP and Shiv Se…",FALSE,0,NA,2019-11-25 14:26:07,FALSE,NA,"1198971127533453312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanchayatSandes",3,TRUE,FALSE,NA,NA
"432","#MannKiBaat
Referring to the Ayodhya verdict, PM Modi appreciated how thecountry has moved ahead on a new path, wit… https://t.co/UbZ6Vn9F3b",FALSE,0,NA,2019-11-25 14:25:34,TRUE,NA,"1198970989490712576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhavahyuktah",0,FALSE,FALSE,NA,NA
"433","#MannKiBaat
Referring tothe Ayodhya verdict,PMModi appreciated how the country has moved ahead on a new path,with a… https://t.co/Rup1HCNtVa",FALSE,0,NA,2019-11-25 14:23:48,TRUE,NA,"1198970544906915842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishna94539696",0,FALSE,FALSE,NA,NA
"434","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 14:23:43,FALSE,NA,"1198970522836643840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ravikumarpabbo2",5298,TRUE,FALSE,NA,NA
"435","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 14:23:39,FALSE,NA,"1198970507997020163",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebendraNathRa5",55,TRUE,FALSE,NA,NA
"436","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/6YZGIurLv2
via NaMo App",FALSE,0,NA,2019-11-25 14:23:32,FALSE,NA,"1198970478729125889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mahesh2874",0,FALSE,FALSE,NA,NA
"437","RT @nrajabpcl: #MannKiBaat : PMo NarendraModi Ji thanks people for #SpiritOfUnity post #AyodhyaVerdict
Law &amp; order maintenance, call for pe…",FALSE,0,NA,2019-11-25 14:22:56,FALSE,NA,"1198970329491632136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jainamss",3,TRUE,FALSE,NA,NA
"438","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/PNv8hZ3ZGe

via NaMo App https://t.co/bXr9LrUWe0",FALSE,0,NA,2019-11-25 14:18:20,FALSE,NA,"1198969169934290944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mahesh2874",0,FALSE,FALSE,NA,NA
"439","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 14:18:09,FALSE,NA,"1198969122379321345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","motilalwani",5298,TRUE,FALSE,NA,NA
"440","RT @MrKKjha: Shiv Sena was never officially a part of Sangh Parivar but ideologically there was little distance between the BJP and Shiv Se…",FALSE,0,NA,2019-11-25 14:16:24,FALSE,NA,"1198968682317107201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HolyGanga",3,TRUE,FALSE,NA,NA
"441","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/ppDzIqnMpH

via NaMo A… https://t.co/jMA11L5ne8",FALSE,0,NA,2019-11-25 14:16:03,TRUE,NA,"1198968596174495746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mahesh2874",0,FALSE,FALSE,NA,NA
"442","Shiv Sena was never officially a part of Sangh Parivar but ideologically there was little distance between the BJP … https://t.co/l7J5QVHfHg",FALSE,4,NA,2019-11-25 14:15:30,TRUE,NA,"1198968457208840192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrKKjha",3,FALSE,FALSE,NA,NA
"443","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/Fzhj8zniCa

via NaMo App https://t.co/cDWXSTxDBQ",FALSE,0,NA,2019-11-25 14:15:24,FALSE,NA,"1198968430260391936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HARIKRSN",0,FALSE,FALSE,NA,NA
"444","RT @Rameshkedia2: Bhakt- These two events are not related to each other.

We-then how modi related to ayodhya verdict

Bhakt- hahahaha 
#BJ…",FALSE,0,NA,2019-11-25 14:12:18,FALSE,NA,"1198967652288303104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imabhi0404",21,TRUE,FALSE,NA,NA
"445","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 14:11:37,FALSE,NA,"1198967477541031937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhuriyadharmar1",55,TRUE,FALSE,NA,NA
"446","RT @VinodChavdaBJP: Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
 https://t.co/FfNEgqQM5u

via NaMo App",FALSE,0,NA,2019-11-25 14:09:08,FALSE,NA,"1198966853143539712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DhuvaNirmal",8,TRUE,FALSE,NA,NA
"447","RT @resetdoc: <U+0001F1EE><U+0001F1F3> A long-awaited verdict by India's Supreme Court fails to punish the perpetrators of the most dreadful act of sectarian vio…",FALSE,0,NA,2019-11-25 14:08:16,FALSE,NA,"1198966636176379906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","simo_disegni",1,TRUE,FALSE,NA,NA
"448","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/QGuILJVEyN

(#Modi… https://t.co/zeTmpEgxqW",FALSE,0,NA,2019-11-25 14:06:10,TRUE,NA,"1198966106385313794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SJVatsal",0,FALSE,FALSE,NA,NA
"449","RT @ImNirakar: @DrKumarVishwas But the. Muslim Personal Law Board will say, ""We know that our review petition on Ayodhya Land Case Verdict…",FALSE,0,NA,2019-11-25 14:05:59,FALSE,NA,"1198966060721983488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satishthebest1",1,TRUE,FALSE,NA,NA
"450","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/5ZQrdLr578

(#Modi #NewIndia… https://t.co/FzuukF5Gho",FALSE,0,NA,2019-11-25 14:03:46,TRUE,NA,"1198965505467416576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SJVatsal",0,FALSE,FALSE,NA,NA
"451","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 14:00:27,FALSE,NA,"1198964671031627776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumarv719",2745,TRUE,FALSE,NA,NA
"452","<U+0001F1EE><U+0001F1F3> A long-awaited verdict by India's Supreme Court fails to punish the perpetrators of the most dreadful act of sec… https://t.co/yAQTNiDX10",FALSE,1,NA,2019-11-25 13:58:11,TRUE,NA,"1198964097557188608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","resetdoc",1,FALSE,FALSE,NA,NA
"453","RT @thewire_in: ""Have we not learnt through bitter experience that in any communal conflict, it is the poor Muslim who pays the price?"" 

A…",FALSE,0,NA,2019-11-25 13:57:35,FALSE,NA,"1198963945886760962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlokSin27744363",39,TRUE,FALSE,NA,NA
"454","#MannKiBaat
Ayodhya verdict proved that for 130 crore Indians, national interest is supreme: PM
https://t.co/Si8c9teQ54
via NaMo App",FALSE,0,NA,2019-11-25 13:55:47,FALSE,NA,"1198963493078065158",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Subash2Dr",0,FALSE,FALSE,NA,NA
"455","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 13:55:36,FALSE,NA,"1198963447066611713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shiva4517",2745,TRUE,FALSE,NA,NA
"456","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 13:55:21,FALSE,NA,"1198963387142557697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaharaazKiJai",653,TRUE,FALSE,NA,NA
"457","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 13:55:00,FALSE,NA,"1198963298613391360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bjp_arjav",55,TRUE,FALSE,NA,NA
"458","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 13:54:18,FALSE,NA,"1198963120473030657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dogcongress",653,TRUE,FALSE,NA,NA
"459","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 13:52:46,FALSE,NA,"1198962733950988288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yashdeeparya",5298,TRUE,FALSE,NA,NA
"460","RT @SRKsXman: <U+26A0><U+FE0F>Your Attention Please<U+26A0><U+FE0F>

There's another channel that is sharing false info abt SRK abt the Ayodhya Verdict.

Link: https:/…",FALSE,0,NA,2019-11-25 13:52:44,FALSE,NA,"1198962727408078849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adil4SRK",19,TRUE,FALSE,NA,NA
"461","RT @TheYadavPrince: PM Shri @narendramodi Ji : Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/UsZrmpmscV",FALSE,0,NA,2019-11-25 13:52:09,FALSE,NA,"1198962578568822789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ipraypatel",11,TRUE,FALSE,NA,NA
"462","PTI_News: Sunni Central Waqf Board to meet in Lucknow on Tuesday to discuss Supreme Court's Ayodhya verdict: Waqf B… https://t.co/F5ffXDRYVB",FALSE,0,NA,2019-11-25 13:51:29,TRUE,NA,"1198962411509817345",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ujjwalc2",0,FALSE,FALSE,NA,NA
"463","@DostKhan_Jammu @INCIndia sir you won't believe a M I know changed his whatsapp dp to black on 9th nov when ayodhya… https://t.co/FH3t7xZJOI",FALSE,1,"DostKhan_Jammu",2019-11-25 13:50:44,TRUE,"1198961403899441152","1198962221985882112","1162682346094522370","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Siddhar73047508",0,FALSE,FALSE,NA,NA
"464","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
 https://t.co/tXMmDDGr6d

via NaMo App https://t.co/7eROALzz9Z",FALSE,0,NA,2019-11-25 13:50:33,FALSE,NA,"1198962178751000578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Subash2Dr",0,FALSE,FALSE,NA,NA
"465","@MirchiSayema Did u express same happiness after Ayodhya verdict? Then why do u call urself secular? Hypocrisy! Who… https://t.co/GrZazgSfes",FALSE,0,"MirchiSayema",2019-11-25 13:50:02,TRUE,"1198943919397990401","1198962048111013888","1136996138","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shilpi_G20",0,FALSE,FALSE,NA,NA
"466","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 13:49:43,FALSE,NA,"1198961966187855872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MansukhMer42",55,TRUE,FALSE,NA,NA
"467","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
 https://t.co/WvcRMdGSpf… https://t.co/2NMYHpMZLi",FALSE,0,NA,2019-11-25 13:49:34,TRUE,NA,"1198961929047298049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GSRBJP",0,FALSE,FALSE,NA,NA
"468","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
 https://t.co/EzFjGPCCNJ

via NaMo… https://t.co/v5rM6L6w2V",FALSE,0,NA,2019-11-25 13:48:29,TRUE,NA,"1198961656451067904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Subash2Dr",0,FALSE,FALSE,NA,NA
"469","RT @csranga: @PawanKalyan @dr_satyapal @TimesNow @IYRKRao @narendramodi Request Hon'ble PM @narendramodi ji to act on above representation…",FALSE,0,NA,2019-11-25 13:46:59,FALSE,NA,"1198961279341215744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drjjatin645",49,TRUE,FALSE,NA,NA
"470","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
 https://t.co/EzFjGPCCNJ

via NaMo… https://t.co/cG1KGs1m8Y",FALSE,0,NA,2019-11-25 13:46:48,TRUE,NA,"1198961235095482369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Subash2Dr",0,FALSE,FALSE,NA,NA
"471","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 13:45:10,FALSE,NA,"1198960822912876544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ravijanasainik",2745,TRUE,FALSE,NA,NA
"472","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 13:44:46,FALSE,NA,"1198960720827887617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Biju21141657",653,TRUE,FALSE,NA,NA
"473","RT @mkatju: Disillusion urself about judiciary. It has largely surrendered to executive as obvious from disgraceful Ayodhya verdict,sending…",FALSE,0,NA,2019-11-25 13:44:02,FALSE,NA,"1198960538501279744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaantanusiingh",653,TRUE,FALSE,NA,NA
"474","RT @KT95772920: @raghunath7 @faizhll @logicalindianz complainant of rapist chinmayananda is in jail, sengar killed almost the whole family…",FALSE,0,NA,2019-11-25 13:42:48,FALSE,NA,"1198960227166502913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hyderaabadi",3,TRUE,FALSE,NA,NA
"475","Where is the mosque that was demolished by BJP leader Advani and where is the verdict from SC for the unlawful act… https://t.co/SSWrRAppNu",FALSE,0,NA,2019-11-25 13:42:27,TRUE,NA,"1198960141401391104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","seenavinuraj",0,FALSE,FALSE,NA,NA
"476","RT @Sunday_Standard: Had there been unrest after the Ayodhya verdict, a situation which they tried to create, these elements would have use…",FALSE,0,NA,2019-11-25 13:41:54,FALSE,NA,"1198960000174919684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAaa08350216",73,TRUE,FALSE,NA,NA
"477","Sunni Central Waqf Board will meet to discuss the Supreme Court's Ayodhya verdict on Tuesday. #AyodhyaCase     
https://t.co/Vc9uRGE5jZ",FALSE,1,NA,2019-11-25 13:41:42,FALSE,NA,"1198959948878663680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BloombergQuint",0,FALSE,FALSE,NA,NA
"478","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 13:39:22,FALSE,NA,"1198959361793515525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YashGup78546592",5298,TRUE,FALSE,NA,NA
"479","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 13:38:18,FALSE,NA,"1198959093836218369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyamidar",55,TRUE,FALSE,NA,NA
"480","RT @UnSubtleDesi: A Hindu perennially ashamed and guilty: How narrative after Ayodhya verdict is trying to achieve it 

I analyse the media…",FALSE,0,NA,2019-11-25 13:37:25,FALSE,NA,"1198958873190772736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GangaWalee",1419,TRUE,FALSE,NA,NA
"481","@yenkak @BijuNair20 Watch Mohan Bhagwat’s speech after Ayodhya verdict. Very clear that they are positioning themse… https://t.co/WwEyy3pmfa",FALSE,1,"yenkak",2019-11-25 13:36:39,TRUE,"1198639525532028928","1198958681771167744","44654872","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftrp28",0,FALSE,FALSE,NA,NA
"482","RT @thewire_in: ""Have we not learnt through bitter experience that in any communal conflict, it is the poor Muslim who pays the price?"" 

A…",FALSE,0,NA,2019-11-25 13:36:14,FALSE,NA,"1198958576527540225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gmk_86",39,TRUE,FALSE,NA,NA
"483","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
 https://t.co/zIERYkaneS
#AyodhyaVerdict… https://t.co/KSXWTJexWW",FALSE,0,NA,2019-11-25 13:33:00,TRUE,NA,"1198957761809113094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GSRBJP",0,FALSE,FALSE,NA,NA
"484","RT @AskAnshul: Sunni Waqf Board lawyer Zafaryab Jilani has said that Ayodhya verdict is against Sharia law

Earlier, Ex Vice President Hami…",FALSE,0,NA,2019-11-25 13:32:27,FALSE,NA,"1198957623346753543",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashokkumarpatna",5298,TRUE,FALSE,NA,NA
"485","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 13:30:41,FALSE,NA,"1198957180201816064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KartikP08959921",55,TRUE,FALSE,NA,NA
"486","Mann Ki Baat: PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/SNHeI1Qzc9

via NaMo A… https://t.co/PAhOFVP9qi",FALSE,0,NA,2019-11-25 13:30:35,TRUE,NA,"1198957153215602695",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TEAMSmartcity",0,FALSE,FALSE,NA,NA
"487","RT @PawanKalyan: My heartfelt Congratulations! to 
‘India Ahead’ channel.Wishing you very best.

On most important day in Indian History -…",FALSE,0,NA,2019-11-25 13:30:10,FALSE,NA,"1198957047041015808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSPK_MANIAC",2745,TRUE,FALSE,NA,NA
"488","PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/AzMPX5oEk6

via NaMo App https://t.co/iDesJV9Mch",FALSE,0,NA,2019-11-25 13:30:00,FALSE,NA,"1198957007773945856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TEAMSmartcity",0,FALSE,FALSE,NA,NA
"489","RT @harriszargar: I write in @NewFrame_News how the Ayodhya verdict marks the moment of #India's slide into an illiberal majoritarian natio…",FALSE,0,NA,2019-11-25 13:28:35,FALSE,NA,"1198956650339733504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raqib_naik",6,TRUE,FALSE,NA,NA
"490","@IndiaToday @AmanSinhaLaw @rahulkanwal @Ankit_Tyagi01 Seems like there is standard Oxford English Dictionary defini… https://t.co/8Z2FImGHj4",FALSE,0,"IndiaToday",2019-11-25 13:28:15,TRUE,"1198952980092837890","1198956565656567810","19897138","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jyotiray",0,FALSE,FALSE,NA,NA
"491","92-year-old Sr Adv Keshav Parasaran and other lawyers who represented Ram Lalla in SC get a hero&amp;#8217;s welcome in… https://t.co/kEsjLAVpyV",FALSE,0,NA,2019-11-25 13:26:17,TRUE,NA,"1198956073010352129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n2r3ndr2",0,FALSE,FALSE,NA,NA
"492","RT @siddarthpaim: What a great man he is !! #Respect 
Also greetings to my friends @BBTheorist @AyushNNA 
https://t.co/98UQTChJsr",FALSE,0,NA,2019-11-25 13:26:04,FALSE,NA,"1198956016613769217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n2r3ndr2",2,TRUE,FALSE,NA,NA
"493","RT @vijayrupanibjp: PM Modi: Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/jbyamusdmY

via NaMo App",FALSE,0,NA,2019-11-25 13:25:46,FALSE,NA,"1198955941711888385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshJ66040856",55,TRUE,FALSE,NA,NA
"494","RT @TheYadavPrince: PM Shri @narendramodi Ji : Country moving forward with fresh hopes after Ayodhya verdict
https://t.co/UsZrmpmscV",FALSE,0,NA,2019-11-25 13:24:22,FALSE,NA,"1198955587201056769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayurBJYM2011",11,TRUE,FALSE,NA,NA
"495","RT @spmrfoundation: #MannKiBaat : PM Modi thanks people for 'spirit of unity' after Ayodhya verdict
https://t.co/Z0UzuvhguN",FALSE,0,NA,2019-11-25 13:23:50,FALSE,NA,"1198955456116355074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrUjjalMajumde2",2,TRUE,FALSE,NA,NA
"496","RT @svaradarajan: Ayodhya Verdict: Review Petition Will Harm Indian Muslims, Say Artists and Activists https://t.co/vgaX6goO4n via @thewire…",FALSE,0,NA,2019-11-25 13:23:44,FALSE,NA,"1198955430346543104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soter8",5,TRUE,FALSE,NA,NA
